#ProfileFileVersion=2.6
#ProfilerVersion=2.6.2153
#Application=/home/lifxu/Desktop/github-test/PIM/rodinia/gaussian/gaussian.exe
#ApplicationArgs=/home/lifxu/Desktop/Benchmarks/rodinia_2.3/data/gaussian/matrix208.txt
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Vendor=Advanced Micro Devices, Inc.
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Name=AMD Accelerated Parallel Processing
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLDriver Version=1124.2 (sse2,avx,fma4)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   NumberAppAddressBits=64
#Device Tahiti Platform Vendor=Advanced Micro Devices, Inc.
#Device Tahiti Platform Name=AMD Accelerated Parallel Processing
#Device Tahiti Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti CLDriver Version=1124.2 (VM)
#Device Tahiti CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti NumberAppAddressBits=32
#OS Version=CentOS release 6.4 (Final)
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, CallIndex, GlobalWorkSize, WorkGroupSize, Time, LocalMemSize, VGPRs, SGPRs, ScratchRegs, FCStacks, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, LDSInsts, VALUUtilization, VALUBusy, SALUBusy, FetchSize, CacheHit, MemUnitBusy, MemUnitStalled, WriteUnitStalled, LDSBankConflict, WriteSize, GDSInsts
Fan1_pim__k1_Tahiti1, 314, 8404, 0, {    256       1       1}, {  256     1     1},         0.02015, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        74.83,         0.03,         0.03,         5.94,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 315, 8405, 0, {    256       1       1}, {  256     1     1},         0.01896, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        57.39,         0.02,         0.02,         1.62,         0.00,         1.09,         0.13,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 316, 8406, 0, {  14592       1       1}, {  256     1     1},         0.03511, 0, 7, 20, 0, NA,       228.00,        52.05,        14.03,         3.04,        10.01,         1.01,         0.00,        92.67,         4.88,         1.80,        60.00,        96.67,        33.30,        10.19,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 317, 8407, 0, {  14592       1       1}, {  256     1     1},         0.03452, 0, 7, 20, 0, NA,       228.00,        52.00,        14.00,         3.00,        10.00,         1.00,         0.00,        92.66,         4.85,         1.79,        59.38,        96.65,        33.91,         9.80,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 318, 8408, 0, {  14592       1       1}, {  256     1     1},         0.02918, 0, 7, 20, 0, NA,       228.00,        40.68,        11.74,         0.74,         8.49,         0.25,         0.00,        96.55,         4.58,         1.72,        30.12,        93.23,        20.45,         1.63,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 319, 8409, 0, {    256       1       1}, {  256     1     1},         0.02030, 0, 4, 14, 0, NA,         4.00,        16.50,         8.75,         1.50,         8.50,         0.75,         0.00,        83.97,         0.03,         0.03,        10.25,         0.00,         3.05,         0.90,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 320, 8410, 0, {    256       1       1}, {  256     1     1},         0.02015, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        74.32,         0.03,         0.03,         5.88,         0.00,         2.07,         0.50,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 321, 8411, 0, {    256       1       1}, {  256     1     1},         0.01911, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        56.64,         0.02,         0.02,         1.56,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 322, 8412, 0, {  14592       1       1}, {  256     1     1},         0.03422, 0, 7, 20, 0, NA,       228.00,        52.05,        14.03,         3.04,        10.01,         1.01,         0.00,        92.55,         4.86,         1.79,        59.62,        96.63,        31.63,         9.55,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 323, 8413, 0, {  14592       1       1}, {  256     1     1},         0.03496, 0, 7, 20, 0, NA,       228.00,        52.00,        14.00,         3.00,        10.00,         1.00,         0.00,        92.55,         4.92,         1.81,        65.44,        96.31,        31.59,         8.82,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 324, 8414, 0, {  14592       1       1}, {  256     1     1},         0.02874, 0, 7, 20, 0, NA,       228.00,        40.49,        11.70,         0.70,         8.46,         0.23,         0.00,        96.58,         4.66,         1.75,        21.25,        94.89,        17.84,         1.73,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 325, 8415, 0, {    256       1       1}, {  256     1     1},         0.02045, 0, 4, 14, 0, NA,         4.00,        16.50,         8.75,         1.50,         8.50,         0.75,         0.00,        83.58,         0.04,         0.03,        10.19,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 326, 8416, 0, {    256       1       1}, {  256     1     1},         0.02000, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        73.80,         0.03,         0.03,         5.81,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 327, 8417, 0, {    256       1       1}, {  256     1     1},         0.01896, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        55.89,         0.02,         0.02,         1.50,         0.00,         1.06,         0.11,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 328, 8418, 0, {  14592       1       1}, {  256     1     1},         0.03452, 0, 7, 20, 0, NA,       228.00,        52.05,        14.03,         3.04,        10.01,         1.01,         0.00,        92.44,         4.88,         1.80,        59.25,        96.59,        32.93,         9.18,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 329, 8419, 0, {  14592       1       1}, {  256     1     1},         0.03496, 0, 7, 20, 0, NA,       228.00,        52.00,        14.00,         3.00,        10.00,         1.00,         0.00,        92.44,         4.91,         1.81,        68.25,        96.10,        31.50,         8.77,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 330, 8420, 0, {  14592       1       1}, {  256     1     1},         0.02904, 0, 7, 20, 0, NA,       228.00,        40.22,        11.64,         0.64,         8.43,         0.21,         0.00,        96.73,         4.63,         1.74,        20.12,        94.87,        20.02,         1.65,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 331, 8421, 0, {    256       1       1}, {  256     1     1},         0.02059, 0, 4, 14, 0, NA,         4.00,        16.50,         8.75,         1.50,         8.50,         0.75,         0.00,        83.18,         0.04,         0.03,        10.12,         0.00,         0.00,         0.84,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 332, 8422, 0, {    256       1       1}, {  256     1     1},         0.02045, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        73.29,         0.03,         0.03,         5.75,         0.00,         2.07,         0.49,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 333, 8423, 0, {    256       1       1}, {  256     1     1},         0.01896, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        55.15,         0.02,         0.02,         1.44,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 334, 8424, 0, {  14592       1       1}, {  256     1     1},         0.03422, 0, 7, 20, 0, NA,       228.00,        52.05,        14.03,         3.04,        10.01,         1.01,         0.00,        92.33,         4.72,         1.74,        58.88,        96.64,        30.38,         9.17,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 335, 8425, 0, {  14592       1       1}, {  256     1     1},         0.03422, 0, 7, 20, 0, NA,       228.00,        52.00,        14.00,         3.00,        10.00,         1.00,         0.00,        92.32,         4.92,         1.81,        67.81,        96.04,        33.96,         9.36,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 336, 8426, 0, {  14592       1       1}, {  256     1     1},         0.02859, 0, 7, 20, 0, NA,       228.00,        40.03,        11.61,         0.61,         8.40,         0.20,         0.00,        96.77,         4.66,         1.76,        20.00,        94.51,        16.66,         1.40,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 337, 8427, 0, {    256       1       1}, {  256     1     1},         0.02059, 0, 4, 14, 0, NA,         4.00,        16.50,         8.75,         1.50,         8.50,         0.75,         0.00,        82.79,         0.04,         0.03,        10.06,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 338, 8428, 0, {    256       1       1}, {  256     1     1},         0.02044, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        72.78,         0.03,         0.03,         5.69,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 339, 8429, 0, {    256       1       1}, {  256     1     1},         0.01896, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        54.40,         0.02,         0.02,         1.38,         0.00,         1.06,         0.10,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 340, 8430, 0, {  14592       1       1}, {  256     1     1},         0.03556, 0, 7, 20, 0, NA,       228.00,        52.05,        14.03,         3.04,        10.01,         1.01,         0.00,        92.21,         4.84,         1.79,        58.50,        96.62,        30.70,         9.39,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 341, 8431, 0, {  14592       1       1}, {  256     1     1},         0.03363, 0, 7, 20, 0, NA,       228.00,        52.00,        14.00,         3.00,        10.00,         1.00,         0.00,        92.21,         4.92,         1.81,        67.38,        96.04,        30.99,         9.72,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 342, 8432, 0, {  14592       1       1}, {  256     1     1},         0.02889, 0, 7, 20, 0, NA,       228.00,        39.83,        11.57,         0.57,         8.38,         0.19,         0.00,        96.81,         4.65,         1.75,        19.88,        94.13,        19.05,         1.66,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 343, 8433, 0, {    256       1       1}, {  256     1     1},         0.02059, 0, 4, 14, 0, NA,         4.00,        16.50,         8.75,         1.50,         8.50,         0.75,         0.00,        82.40,         0.04,         0.03,        10.00,         0.00,         3.33,         1.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 344, 8434, 0, {    256       1       1}, {  256     1     1},         0.02015, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        72.27,         0.03,         0.03,         5.62,         0.00,         2.08,         0.48,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 345, 8435, 0, {    256       1       1}, {  256     1     1},         0.01881, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        53.66,         0.02,         0.02,         1.31,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 346, 8436, 0, {  14592       1       1}, {  256     1     1},         0.03526, 0, 7, 20, 0, NA,       228.00,        52.05,        14.03,         3.04,        10.01,         1.01,         0.00,        92.10,         4.80,         1.77,        58.12,        96.63,        30.56,         9.18,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 347, 8437, 0, {  14592       1       1}, {  256     1     1},         0.03467, 0, 7, 20, 0, NA,       228.00,        52.00,        14.00,         3.00,        10.00,         1.00,         0.00,        92.09,         4.93,         1.82,        66.94,        96.09,        32.38,         9.30,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 348, 8438, 0, {  14592       1       1}, {  256     1     1},         0.02904, 0, 7, 20, 0, NA,       228.00,        39.63,        11.53,         0.53,         8.35,         0.18,         0.00,        96.85,         4.66,         1.75,        19.75,        93.60,        17.50,         1.37,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 349, 8439, 0, {    256       1       1}, {  256     1     1},         0.02074, 0, 4, 14, 0, NA,         4.00,        16.50,         8.75,         1.50,         8.50,         0.75,         0.00,        82.01,         0.04,         0.03,         9.94,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 350, 8440, 0, {    256       1       1}, {  256     1     1},         0.02000, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        71.75,         0.03,         0.03,         5.56,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 351, 8441, 0, {    256       1       1}, {  256     1     1},         0.01881, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        52.91,         0.02,         0.02,         1.25,         0.00,         1.05,         0.09,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 352, 8442, 0, {  14592       1       1}, {  256     1     1},         0.03467, 0, 7, 20, 0, NA,       228.00,        52.05,        14.03,         3.04,        10.01,         1.01,         0.00,        91.98,         4.66,         1.72,        59.81,        96.47,        33.62,        11.43,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 353, 8443, 0, {  14592       1       1}, {  256     1     1},         0.03422, 0, 7, 20, 0, NA,       228.00,        52.00,        14.00,         3.00,        10.00,         1.00,         0.00,        91.98,         4.95,         1.82,        62.12,        96.34,        31.70,         8.89,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 354, 8444, 0, {  14592       1       1}, {  256     1     1},         0.02874, 0, 7, 20, 0, NA,       228.00,        39.37,        11.47,         0.47,         8.32,         0.16,         0.00,        97.03,         4.66,         1.76,        19.62,        92.94,        19.21,         1.68,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 355, 8445, 0, {    256       1       1}, {  256     1     1},         0.02000, 0, 4, 14, 0, NA,         4.00,        16.50,         8.75,         1.50,         8.50,         0.75,         0.00,        81.62,         0.04,         0.03,         9.88,         0.00,         3.26,         0.83,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 356, 8446, 0, {    256       1       1}, {  256     1     1},         0.02015, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        71.24,         0.03,         0.03,         5.50,         0.00,         1.97,         0.46,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 357, 8447, 0, {    256       1       1}, {  256     1     1},         0.01911, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        52.17,         0.02,         0.02,         1.19,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 358, 8448, 0, {  14592       1       1}, {  256     1     1},         0.03526, 0, 7, 20, 0, NA,       228.00,        52.05,        14.03,         3.04,        10.01,         1.01,         0.00,        91.87,         4.77,         1.76,        66.69,        96.03,        30.32,         8.74,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 359, 8449, 0, {  14592       1       1}, {  256     1     1},         0.03363, 0, 7, 20, 0, NA,       228.00,        52.00,        14.00,         3.00,        10.00,         1.00,         0.00,        91.87,         5.01,         1.85,        56.75,        96.60,        31.79,         8.89,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 360, 8450, 0, {  14592       1       1}, {  256     1     1},         0.02800, 0, 7, 20, 0, NA,       228.00,        39.17,        11.43,         0.43,         8.29,         0.14,         0.00,        97.08,         4.44,         1.67,        19.50,        92.30,        17.74,         1.25,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 361, 8451, 0, {    256       1       1}, {  256     1     1},         0.02089, 0, 4, 14, 0, NA,         4.00,        16.50,         8.75,         1.50,         8.50,         0.75,         0.00,        81.23,         0.04,         0.03,         9.81,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 362, 8452, 0, {    256       1       1}, {  256     1     1},         0.01956, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        70.73,         0.03,         0.03,         5.44,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 363, 8453, 0, {    256       1       1}, {  256     1     1},         0.01822, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        51.42,         0.02,         0.02,         1.12,         0.00,         1.05,         0.08,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 364, 8454, 0, {  14592       1       1}, {  256     1     1},         0.03496, 0, 7, 20, 0, NA,       228.00,        52.05,        14.03,         3.04,        10.01,         1.01,         0.00,        91.76,         4.93,         1.82,        66.25,        96.03,        31.55,         8.04,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 365, 8455, 0, {  14592       1       1}, {  256     1     1},         0.03452, 0, 7, 20, 0, NA,       228.00,        52.00,        14.00,         3.00,        10.00,         1.00,         0.00,        91.75,         5.02,         1.85,        56.38,        96.62,        30.93,         8.57,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 366, 8456, 0, {  14592       1       1}, {  256     1     1},         0.02904, 0, 7, 20, 0, NA,       228.00,        38.97,        11.39,         0.39,         8.26,         0.13,         0.00,        97.14,         4.60,         1.73,        19.38,        91.57,        11.36,         1.19,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 367, 8457, 0, {    256       1       1}, {  256     1     1},         0.02044, 0, 4, 14, 0, NA,         4.00,        16.50,         8.75,         1.50,         8.50,         0.75,         0.00,        80.84,         0.04,         0.03,         9.75,         0.00,         3.29,         0.84,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 368, 8458, 0, {    256       1       1}, {  256     1     1},         0.02044, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        70.21,         0.03,         0.03,         5.38,         0.00,         1.96,         0.46,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 369, 8459, 0, {    256       1       1}, {  256     1     1},         0.01881, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        50.67,         0.02,         0.02,         1.06,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 370, 8460, 0, {  14592       1       1}, {  256     1     1},         0.03407, 0, 7, 20, 0, NA,       228.00,        52.05,        14.03,         3.04,        10.01,         1.01,         0.00,        91.64,         4.62,         1.70,        65.81,        96.05,        31.81,         9.13,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 371, 8461, 0, {  14592       1       1}, {  256     1     1},         0.03378, 0, 7, 20, 0, NA,       228.00,        52.00,        14.00,         3.00,        10.00,         1.00,         0.00,        91.64,         4.98,         1.83,        56.00,        96.57,        31.37,         8.62,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 372, 8462, 0, {  14592       1       1}, {  256     1     1},         0.02844, 0, 7, 20, 0, NA,       228.00,        38.78,        11.36,         0.36,         8.24,         0.12,         0.00,        97.20,         4.19,         1.58,        19.25,        90.68,        16.50,         1.18,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 373, 8463, 0, {    256       1       1}, {  256     1     1},         0.02030, 0, 4, 14, 0, NA,         4.00,        16.50,         8.75,         1.50,         8.50,         0.75,         0.00,        80.45,         0.04,         0.03,         9.69,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 374, 8464, 0, {    256       1       1}, {  256     1     1},         0.02015, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        69.70,         0.03,         0.03,         5.31,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 375, 8465, 0, {    256       1       1}, {  256     1     1},         0.01867, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        49.93,         0.02,         0.02,         1.00,         0.00,         1.03,         0.06,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 376, 8466, 0, {  14592       1       1}, {  256     1     1},         0.03467, 0, 7, 20, 0, NA,       228.00,        52.05,        14.03,         3.04,        10.01,         1.01,         0.00,        91.53,         4.78,         1.76,        65.38,        96.02,        32.86,         7.56,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 377, 8467, 0, {  14592       1       1}, {  256     1     1},         0.03378, 0, 7, 20, 0, NA,       228.00,        52.00,        14.00,         3.00,        10.00,         1.00,         0.00,        91.53,         5.02,         1.85,        55.62,        96.57,        30.07,         8.08,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 378, 8468, 0, {  14592       1       1}, {  256     1     1},         0.02889, 0, 7, 20, 0, NA,       228.00,        38.51,        11.30,         0.30,         8.20,         0.10,         0.00,        97.40,         4.61,         1.74,        19.12,        89.35,         8.03,         0.86,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 379, 8469, 0, {    256       1       1}, {  256     1     1},         0.02000, 0, 4, 14, 0, NA,         4.00,        16.50,         8.75,         1.50,         8.50,         0.75,         0.00,        80.06,         0.04,         0.03,         9.62,         0.00,         3.15,         0.88,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 380, 8470, 0, {    256       1       1}, {  256     1     1},         0.02015, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        69.19,         0.03,         0.03,         5.25,         0.00,         1.95,         0.44,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 381, 8471, 0, {    256       1       1}, {  256     1     1},         0.01896, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        49.18,         0.02,         0.02,         0.94,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 382, 8472, 0, {  14592       1       1}, {  256     1     1},         0.03496, 0, 7, 20, 0, NA,       228.00,        50.93,        13.80,         2.82,         9.86,         0.94,         0.00,        93.06,         4.51,         1.67,        64.94,        96.04,        29.27,         9.31,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 383, 8473, 0, {  14592       1       1}, {  256     1     1},         0.03378, 0, 7, 20, 0, NA,       228.00,        52.00,        14.00,         3.00,        10.00,         1.00,         0.00,        91.41,         5.00,         1.84,        55.25,        96.60,        30.47,         8.28,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 384, 8474, 0, {  14592       1       1}, {  256     1     1},         0.02859, 0, 7, 20, 0, NA,       228.00,        38.32,        11.26,         0.26,         8.18,         0.09,         0.00,        97.47,         4.43,         1.68,        19.00,        87.41,         8.14,         0.94,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 385, 8475, 0, {    256       1       1}, {  256     1     1},         0.02104, 0, 4, 14, 0, NA,         4.00,        16.50,         8.75,         1.50,         8.50,         0.75,         0.00,        79.67,         0.04,         0.03,         9.56,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 386, 8476, 0, {    256       1       1}, {  256     1     1},         0.02000, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        68.68,         0.03,         0.03,         5.19,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 387, 8477, 0, {    256       1       1}, {  256     1     1},         0.01926, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        48.44,         0.02,         0.02,         0.88,         0.00,         0.00,         0.05,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 388, 8478, 0, {  14592       1       1}, {  256     1     1},         0.03585, 0, 7, 20, 0, NA,       228.00,        50.93,        13.80,         2.82,         9.86,         0.94,         0.00,        92.94,         4.47,         1.65,        55.44,        96.50,        27.37,         8.01,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 389, 8479, 0, {  14592       1       1}, {  256     1     1},         0.03348, 0, 7, 20, 0, NA,       228.00,        52.00,        14.00,         3.00,        10.00,         1.00,         0.00,        91.30,         5.07,         1.87,        54.88,        96.59,        30.19,         8.86,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 390, 8480, 0, {  14592       1       1}, {  256     1     1},         0.02859, 0, 7, 20, 0, NA,       228.00,        38.12,        11.22,         0.22,         8.15,         0.07,         0.00,        97.55,         4.53,         1.71,        18.88,        84.96,         9.51,         0.79,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 391, 8481, 0, {    256       1       1}, {  256     1     1},         0.02044, 0, 4, 14, 0, NA,         4.00,        16.50,         8.75,         1.50,         8.50,         0.75,         0.00,        79.28,         0.04,         0.03,         9.50,         0.00,         3.19,         0.83,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 392, 8482, 0, {    256       1       1}, {  256     1     1},         0.02030, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        68.16,         0.03,         0.03,         5.12,         0.00,         1.83,         0.41,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 393, 8483, 0, {    256       1       1}, {  256     1     1},         0.01881, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        47.69,         0.02,         0.02,         0.81,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 394, 8484, 0, {  14592       1       1}, {  256     1     1},         0.03378, 0, 7, 20, 0, NA,       228.00,        50.93,        13.80,         2.82,         9.86,         0.94,         0.00,        92.82,         4.85,         1.79,        55.06,        96.51,        29.36,         8.72,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 395, 8485, 0, {  14592       1       1}, {  256     1     1},         0.03393, 0, 7, 20, 0, NA,       228.00,        52.00,        14.00,         3.00,        10.00,         1.00,         0.00,        91.19,         5.06,         1.86,        54.50,        96.57,        29.89,         9.08,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 396, 8486, 0, {  14592       1       1}, {  256     1     1},         0.02800, 0, 7, 20, 0, NA,       228.00,        37.92,        11.18,         0.18,         8.12,         0.06,         0.00,        97.63,         4.53,         1.71,        18.75,        81.94,         8.05,         0.69,         0.00,         0.00,         0.00,         0.00
