Exec_Order, ThreadId, elapsed_us, elapsed_uc, COMMIT_CYC, INSTRUCTIONS, CLOCK_CYC, L2_CACHE_MISS
4593, 31803, 1, 0, 344, 704, 3074, 6 
1, 32097, 8562, 32539400, 1039945, 2502635, 6486684, 41573 
4594, 31803, 29, 114000, 15151, 30327, 110237, 2656 
4595, 31803, 197, 744800, 196820, 538826, 700254, 1240 
4596, 31803, 199, 756200, 197044, 538797, 710756, 1033 
4597, 31803, 215, 820800, 218931, 579053, 754456, 1117 
4598, 31803, 7, 30400, 11142, 20485, 26716, 10 
4599, 31803, 7, 30400, 11142, 20485, 26774, 13 
4600, 31803, 133, 505400, 97708, 179396, 505290, 16530 
4601, 31803, 575, 2185000, 394222, 974847, 1822360, 24797 
4602, 31803, 560, 2131800, 394217, 974656, 1821530, 24771 
4603, 31803, 740, 2812000, 588380, 1321227, 2409099, 35207 
4604, 31803, 121, 456000, 97346, 178181, 462053, 16585 
4605, 31803, 124, 467400, 97348, 178181, 472930, 16610 
4606, 31803, 839, 3188200, 175365, 369953, 610019, 2526 
4607, 31803, 38, 140600, 12520, 27807, 135733, 1000 
4608, 31803, 1, 3800, 367, 721, 4732, 29 
4609, 31803, 2, 7600, 407, 720, 12461, 107 
4610, 31803, 2, 7600, 417, 720, 12519, 113 
4611, 31803, 3, 7600, 405, 720, 12593, 120 
4612, 31803, 24870, 94506000, 12492315, 20643884, 63290494, 1142417 
4613, 31803, 2, 7600, 409, 718, 10263, 91 
4614, 31803, 2, 7600, 411, 718, 12593, 110 
4615, 31803, 3, 7600, 401, 718, 12497, 104 
4616, 31803, 1, 3800, 347, 719, 3078, 8 
4617, 31803, 1, 3800, 359, 724, 4214, 24 
4618, 31803, 3, 7600, 409, 721, 13044, 117 
4619, 31803, 2, 7600, 407, 720, 12415, 110 
4620, 31803, 3, 7600, 413, 720, 13306, 110 
4621, 31803, 1, 3800, 357, 720, 3516, 9 
4622, 31803, 25943, 98583400, 12492428, 20643889, 63567365, 1154938 
4623, 31803, 3, 7600, 405, 718, 12530, 106 
4624, 31803, 3, 7600, 403, 718, 12860, 109 
4625, 31803, 2, 7600, 397, 718, 12646, 105 
4626, 31803, 0, 3800, 346, 719, 3084, 5 
4627, 31803, 1, 7600, 356, 724, 4564, 28 
4628, 31803, 2, 7600, 409, 721, 12066, 105 
4629, 31803, 4, 11400, 409, 720, 16000, 110 
4630, 31803, 2, 7600, 409, 720, 13155, 116 
4631, 31803, 1, 3800, 361, 720, 3411, 6 
4632, 31803, 24288, 92298200, 12492358, 20643888, 61379927, 1136807 
4633, 31803, 1, 7600, 376, 718, 6800, 49 
4634, 31803, 3, 7600, 401, 718, 12549, 112 
4635, 31803, 3, 7600, 399, 718, 12879, 101 
4636, 31803, 2, 7600, 403, 719, 12414, 110 
4637, 31803, 2, 7600, 423, 742, 6558, 61 
4638, 31803, 1, 3800, 341, 704, 3124, 3 
1, 32098, 8648, 32862400, 1038807, 2500343, 6496452, 41530 
4639, 31803, 2, 7600, 376, 657, 7571, 75 
4640, 31803, 1, 3800, 340, 704, 3089, 10 
1, 32099, 8599, 32676200, 1038817, 2502002, 6460607, 39871 
4641, 31803, 2, 7600, 381, 657, 7805, 70 
4642, 31803, 1, 3800, 341, 704, 3529, 10 
1, 32100, 8426, 32018800, 1038439, 2498307, 6485042, 41076 
4643, 31803, 29, 110200, 15079, 30122, 108558, 2657 
4644, 31803, 324, 1235000, 195937, 548225, 948799, 1194 
4645, 31803, 263, 995600, 197028, 548338, 940218, 1067 
4646, 31803, 276, 1045000, 218918, 588433, 988090, 1167 
4647, 31803, 7, 26600, 11147, 20485, 27009, 11 
4648, 31803, 7, 26600, 11140, 20485, 25818, 2 
4649, 31803, 132, 505400, 97690, 179357, 502353, 16541 
4650, 31803, 681, 2584000, 394210, 985153, 2271857, 24779 
4651, 31803, 697, 2648600, 394192, 985300, 2254717, 24800 
4652, 31803, 885, 3366800, 588329, 1337385, 2963932, 35263 
4653, 31803, 122, 459800, 97340, 178181, 465600, 16587 
4654, 31803, 129, 494000, 97344, 178182, 467772, 16595 
4655, 31803, 838, 3184400, 175731, 370031, 610400, 2534 
4656, 31803, 36, 136800, 12658, 28330, 128668, 967 
4657, 31803, 3, 7600, 408, 721, 13112, 112 
4658, 31803, 2, 3800, 410, 720, 12632, 116 
4659, 31803, 3, 7600, 412, 720, 12343, 124 
4660, 31803, 1, 3800, 356, 720, 3396, 10 
4661, 31803, 24382, 92655400, 12492435, 20643890, 61008172, 1134319 
4662, 31803, 2, 7600, 398, 718, 12252, 114 
4663, 31803, 2, 7600, 398, 718, 13023, 113 
4664, 31803, 2, 3800, 403, 718, 11905, 111 
4665, 31803, 1, 3800, 364, 719, 4486, 16 
4666, 31803, 1, 7600, 355, 724, 4199, 25 
4667, 31803, 2, 3800, 408, 721, 12828, 111 
4668, 31803, 2, 7600, 409, 720, 12239, 113 
4669, 31803, 3, 7600, 407, 720, 12533, 117 
4670, 31803, 2, 7600, 406, 720, 12053, 108 
4671, 31803, 24576, 93392600, 12492327, 20643885, 62068370, 1142121 
4672, 31803, 2, 7600, 397, 718, 12792, 110 
4673, 31803, 2, 7600, 405, 718, 12712, 114 
4674, 31803, 3, 7600, 397, 718, 11752, 98 
4675, 31803, 2, 3800, 398, 719, 11877, 102 
4676, 31803, 2, 3800, 356, 724, 5010, 30 
4677, 31803, 2, 7600, 410, 721, 13029, 123 
4678, 31803, 3, 7600, 406, 720, 12913, 113 
4679, 31803, 3, 7600, 407, 720, 12743, 117 
4680, 31803, 2, 3800, 409, 720, 12242, 114 
4681, 31803, 24186, 91906800, 12492354, 20643886, 61038798, 1134000 
4682, 31803, 2, 7600, 404, 718, 11740, 106 
4683, 31803, 2, 7600, 401, 718, 13853, 110 
4684, 31803, 2, 3800, 398, 718, 12247, 113 
4685, 31803, 1, 3800, 352, 719, 3329, 10 
4686, 31803, 2, 7600, 420, 742, 6234, 64 
4687, 31803, 1, 3800, 345, 704, 2927, 4 
1, 32101, 8768, 33318400, 1037189, 2494688, 6748463, 42954 
4688, 31803, 2, 7600, 374, 657, 7547, 67 
4689, 31803, 1, 3800, 341, 704, 3510, 6 
1, 32102, 8453, 32125200, 1037030, 2496355, 6463141, 40410 
4690, 31803, 2, 7600, 372, 657, 7427, 70 
4691, 31803, 1, 3800, 344, 704, 3701, 6 
1, 32103, 8863, 33679400, 1043829, 2511419, 6667231, 42508 
4692, 31803, 31, 114000, 15071, 30109, 112505, 2631 
4693, 31803, 171, 649800, 196791, 534854, 604863, 1211 
4694, 31803, 173, 653600, 197040, 534857, 609283, 1027 
4695, 31803, 191, 725800, 218940, 575069, 654791, 1094 
4696, 31803, 7, 26600, 11141, 20485, 26362, 8 
4697, 31803, 7, 26600, 11141, 20485, 25861, 2 
4698, 31803, 136, 516800, 97721, 179410, 507686, 16548 
4699, 31803, 546, 2071000, 394208, 976673, 1674662, 24798 
4700, 31803, 523, 1983600, 394228, 976529, 1675169, 24750 
4701, 31803, 804, 3055200, 588328, 1324233, 2698773, 35611 
4702, 31803, 123, 467400, 97353, 178181, 471343, 16590 
4703, 31803, 122, 456000, 97346, 178181, 462014, 16615 
4704, 31803, 864, 3279400, 175496, 369796, 657472, 2841 
4705, 31803, 35, 133000, 12760, 28546, 125407, 973 
4706, 31803, 2, 3800, 389, 721, 9439, 89 
4707, 31803, 2, 7600, 411, 720, 12884, 111 
4708, 31803, 2, 7600, 410, 720, 11603, 114 
4709, 31803, 2, 7600, 407, 720, 13277, 116 
4710, 31803, 24725, 93955000, 12492394, 20643889, 62653784, 1134073 
4711, 31803, 2, 7600, 399, 718, 11854, 107 
4712, 31803, 2, 7600, 400, 718, 12723, 109 
4713, 31803, 3, 7600, 398, 718, 12553, 106 
4714, 31803, 1, 3800, 346, 719, 3079, 6 
4715, 31803, 1, 3800, 353, 724, 3745, 24 
4716, 31803, 2, 3800, 414, 721, 12751, 122 
4717, 31803, 2, 7600, 413, 720, 12784, 115 
4718, 31803, 2, 7600, 412, 720, 13001, 114 
4719, 31803, 1, 3800, 358, 720, 3427, 9 
4720, 31803, 25341, 96299600, 12492380, 20643891, 63921328, 1149242 
4721, 31803, 2, 7600, 402, 718, 11858, 104 
4722, 31803, 3, 7600, 404, 718, 12461, 107 
4723, 31803, 2, 7600, 400, 718, 11825, 109 
4724, 31803, 1, 3800, 351, 719, 3274, 4 
4725, 31803, 1, 3800, 354, 724, 5133, 27 
4726, 31803, 2, 7600, 407, 721, 12828, 117 
4727, 31803, 3, 7600, 410, 720, 12592, 112 
4728, 31803, 3, 7600, 407, 720, 13170, 115 
4729, 31803, 2, 3800, 353, 720, 3353, 5 
4730, 31803, 24493, 93077200, 12492282, 20643892, 61392243, 1137404 
4731, 31803, 3, 7600, 400, 718, 12061, 104 
4732, 31803, 3, 7600, 401, 718, 12436, 112 
4733, 31803, 2, 3800, 397, 718, 11804, 110 
4734, 31803, 2, 7600, 405, 719, 12034, 99 
4735, 31803, 2, 7600, 421, 742, 6882, 65 
4736, 31803, 1, 3800, 348, 704, 2854, 4 
1, 32104, 8364, 31783200, 1035146, 2494563, 6464389, 40703 
4737, 31803, 2, 7600, 373, 657, 7006, 61 
4738, 31803, 1, 3800, 346, 704, 3485, 6 
1, 32105, 9016, 34264600, 1037726, 2494693, 6727122, 43185 
4739, 31803, 2, 7600, 378, 657, 7161, 66 
4740, 31803, 1, 3800, 341, 704, 3378, 6 
1, 32106, 8447, 32094800, 1037370, 2496285, 6550193, 41623 
4741, 31803, 31, 114000, 15142, 30329, 113112, 2701 
4742, 31803, 130, 494000, 197057, 528849, 447021, 1297 
4743, 31803, 131, 497800, 197047, 528855, 451687, 1030 
4744, 31803, 153, 581400, 218759, 569011, 510624, 1146 
4745, 31803, 8, 30400, 11148, 20485, 30376, 40 
4746, 31803, 8, 26600, 11143, 20485, 27835, 10 
4747, 31803, 136, 535800, 97707, 179357, 519063, 16532 
4748, 31803, 442, 1675800, 394235, 977410, 1372546, 24770 
4749, 31803, 455, 1729000, 394240, 977431, 1389127, 24796 
4750, 31803, 685, 2603000, 588313, 1325565, 2231787, 35254 
4751, 31803, 121, 459800, 97340, 178181, 464398, 16601 
4752, 31803, 122, 463600, 97336, 178181, 469756, 16604 
4753, 31803, 858, 3256600, 175484, 369739, 636260, 2805 
4754, 31803, 35, 133000, 12824, 28670, 126123, 981 
4755, 31803, 2, 7600, 408, 721, 13083, 117 
4756, 31803, 2, 7600, 411, 720, 11927, 107 
4757, 31803, 2, 7600, 407, 720, 12962, 121 
4758, 31803, 2, 3800, 405, 720, 12198, 116 
4759, 31803, 24227, 92066400, 12492379, 20643885, 61032083, 1132945 
4760, 31803, 2, 7600, 396, 718, 12178, 107 
4761, 31803, 2, 7600, 400, 718, 11907, 109 
4762, 31803, 2, 7600, 402, 718, 11697, 108 
4763, 31803, 1, 3800, 352, 719, 3745, 7 
4764, 31803, 2, 3800, 359, 724, 4467, 18 
4765, 31803, 2, 7600, 415, 721, 12019, 105 
4766, 31803, 2, 7600, 411, 720, 12766, 114 
4767, 31803, 3, 7600, 409, 720, 12196, 107 
4768, 31803, 2, 3800, 417, 720, 9755, 92 
4769, 31803, 25011, 95049400, 12492416, 20643887, 62939211, 1154138 
4770, 31803, 2, 3800, 394, 718, 6600, 51 
4771, 31803, 3, 7600, 404, 718, 14225, 109 
4772, 31803, 2, 3800, 404, 718, 12449, 109 
4773, 31803, 0, 3800, 344, 719, 2996, 5 
4774, 31803, 1, 3800, 352, 724, 4370, 28 
4775, 31803, 2, 7600, 410, 721, 12387, 113 
4776, 31803, 2, 7600, 415, 720, 12208, 113 
4777, 31803, 3, 7600, 409, 720, 12707, 117 
4778, 31803, 1, 3800, 356, 720, 3424, 3 
4779, 31803, 24168, 91846000, 12492321, 20643890, 60940508, 1133564 
4780, 31803, 1, 7600, 400, 718, 8791, 75 
4781, 31803, 2, 7600, 399, 718, 11520, 105 
4782, 31803, 2, 7600, 397, 718, 11874, 98 
4783, 31803, 1, 3800, 348, 719, 3060, 6 
4784, 31803, 2, 7600, 424, 742, 7601, 71 
4785, 31803, 1, 3800, 346, 704, 2787, 4 
1, 32107, 8350, 31733800, 1036264, 2496443, 6358437, 40306 
4786, 31803, 2, 7600, 373, 657, 7573, 65 
4787, 31803, 1, 3800, 339, 704, 3019, 7 
1, 32108, 8573, 32581200, 1038472, 2496066, 6641034, 43061 
4788, 31803, 3, 7600, 375, 657, 7920, 69 
4789, 31803, 1, 3800, 340, 704, 3306, 6 
1, 32109, 8286, 31486800, 1035744, 2495333, 6454744, 40177 
4790, 31803, 30, 114000, 15177, 30331, 110689, 2648 
4791, 31803, 164, 619400, 197101, 531850, 546149, 3210 
4792, 31803, 171, 646000, 196737, 531843, 544594, 3219 
4793, 31803, 176, 672600, 219026, 571984, 612503, 4261 
4794, 31803, 12, 45600, 11148, 20485, 45557, 985 
4795, 31803, 7, 26600, 11145, 20485, 25729, 3 
4796, 31803, 118, 448400, 97712, 179357, 446624, 16543 
4797, 31803, 498, 1892400, 394190, 974113, 1545717, 24805 
4798, 31803, 508, 1926600, 394191, 973894, 1553527, 24776 
4799, 31803, 682, 2591600, 588333, 1318732, 2243539, 35022 
4800, 31803, 133, 505400, 97348, 178182, 475780, 16598 
4801, 31803, 121, 456000, 97340, 178181, 464484, 16588 
4802, 31803, 862, 3275600, 175886, 370476, 652790, 2897 
4803, 31803, 37, 136800, 12717, 28458, 129288, 1011 
4804, 31803, 2, 7600, 406, 721, 12255, 118 
4805, 31803, 3, 7600, 409, 720, 12947, 118 
4806, 31803, 2, 7600, 407, 720, 15655, 109 
4807, 31803, 2, 7600, 409, 720, 12859, 116 
4808, 31803, 24397, 92712400, 12492418, 20643889, 61385248, 1134637 
4809, 31803, 2, 7600, 393, 718, 9379, 82 
4810, 31803, 2, 7600, 402, 718, 12861, 104 
4811, 31803, 2, 3800, 396, 718, 12071, 109 
4812, 31803, 1, 3800, 351, 719, 4018, 7 
4813, 31803, 1, 7600, 354, 724, 4117, 18 
4814, 31803, 2, 7600, 409, 721, 12675, 122 
4815, 31803, 2, 7600, 408, 720, 12103, 117 
4816, 31803, 3, 7600, 410, 720, 12771, 115 
4817, 31803, 1, 3800, 357, 720, 3616, 6 
4818, 31803, 25047, 95186200, 12492342, 20643886, 63045103, 1156634 
4819, 31803, 2, 7600, 401, 718, 11855, 102 
4820, 31803, 3, 7600, 398, 718, 13480, 108 
4821, 31803, 2, 7600, 401, 718, 11960, 103 
4822, 31803, 1, 7600, 375, 719, 5862, 40 
4823, 31803, 1, 3800, 355, 724, 3991, 25 
4824, 31803, 2, 7600, 409, 721, 12713, 118 
4825, 31803, 2, 7600, 407, 720, 12496, 117 
4826, 31803, 3, 7600, 408, 720, 13014, 124 
4827, 31803, 1, 3800, 355, 720, 3449, 4 
4828, 31803, 24929, 94730200, 12492543, 20643895, 62627553, 1148388 
4829, 31803, 3, 7600, 401, 718, 11877, 106 
4830, 31803, 2, 3800, 404, 718, 12759, 108 
4831, 31803, 2, 7600, 397, 718, 12045, 101 
4832, 31803, 1, 3800, 345, 719, 3337, 3 
4833, 31803, 2, 7600, 419, 742, 6965, 64 
4834, 31803, 1, 0, 339, 704, 2725, 3 
1, 32110, 8545, 32471000, 1036872, 2496948, 6575709, 40771 
4835, 31803, 2, 11400, 375, 657, 8215, 65 
4836, 31803, 1, 3800, 341, 704, 3183, 6 
1, 32111, 8937, 33960600, 1039736, 2500401, 6860381, 43885 
4837, 31803, 2, 7600, 371, 657, 7277, 64 
4838, 31803, 1, 3800, 339, 704, 3365, 7 
1, 32112, 8537, 32440600, 1037161, 2500835, 6304803, 39298 
4839, 31803, 30, 110200, 15134, 30234, 110323, 2678 
4840, 31803, 172, 649800, 197100, 533704, 594935, 3207 
4841, 31803, 170, 649800, 197106, 533752, 595333, 3184 
4842, 31803, 193, 733400, 218998, 573914, 664328, 2239 
4843, 31803, 19, 68400, 11218, 20485, 72942, 2223 
4844, 31803, 13, 45600, 11137, 20485, 46700, 1040 
4845, 31803, 120, 456000, 97736, 179396, 454324, 16581 
4846, 31803, 524, 1987400, 394193, 978922, 1685186, 24775 
4847, 31803, 536, 2036800, 394229, 979105, 1673954, 24778 
4848, 31803, 763, 2899400, 588336, 1327879, 2534050, 35553 
4849, 31803, 122, 459800, 97350, 178181, 465785, 16600 
4850, 31803, 123, 471200, 97344, 178181, 473736, 16602 
4851, 31803, 857, 3256600, 175430, 369709, 634534, 2862 
4852, 31803, 34, 125400, 12476, 27871, 120607, 937 
4853, 31803, 2, 3800, 409, 721, 16223, 110 
4854, 31803, 2, 3800, 406, 720, 11703, 106 
4855, 31803, 2, 7600, 406, 720, 12108, 109 
4856, 31803, 2, 3800, 407, 720, 12885, 112 
4857, 31803, 24691, 93829600, 12492321, 20643889, 62527216, 1133693 
4858, 31803, 2, 3800, 408, 718, 9343, 79 
4859, 31803, 2, 7600, 399, 718, 12236, 116 
4860, 31803, 2, 7600, 402, 718, 12327, 104 
4861, 31803, 2, 7600, 399, 719, 12054, 100 
4862, 31803, 1, 7600, 354, 724, 4679, 36 
4863, 31803, 2, 7600, 406, 721, 12406, 110 
4864, 31803, 2, 3800, 409, 720, 12037, 111 
4865, 31803, 2, 7600, 407, 720, 12973, 116 
4866, 31803, 1, 3800, 357, 720, 3470, 8 
4867, 31803, 24662, 93719400, 12492380, 20643889, 62461208, 1133705 
4868, 31803, 3, 7600, 403, 718, 11810, 105 
4869, 31803, 3, 7600, 402, 718, 11973, 107 
4870, 31803, 2, 7600, 401, 718, 11542, 107 
4871, 31803, 2, 7600, 400, 719, 12096, 112 
4872, 31803, 1, 3800, 365, 724, 4351, 28 
4873, 31803, 2, 7600, 408, 721, 13160, 108 
4874, 31803, 2, 7600, 407, 720, 12524, 109 
4875, 31803, 2, 7600, 410, 720, 12770, 121 
4876, 31803, 1, 3800, 358, 720, 3427, 2 
4877, 31803, 24207, 91986600, 12492402, 20643891, 61038001, 1133729 
4878, 31803, 2, 7600, 408, 718, 8597, 76 
4879, 31803, 2, 7600, 398, 718, 11780, 113 
4880, 31803, 2, 7600, 402, 718, 11500, 103 
4881, 31803, 2, 3800, 348, 719, 4021, 5 
4882, 31803, 2, 7600, 422, 742, 7225, 64 
4883, 31803, 1, 3800, 342, 704, 3119, 3 
1, 32113, 8669, 32942200, 1038494, 2499497, 6615476, 41666 
4884, 31803, 3, 7600, 372, 657, 6958, 66 
4885, 31803, 1, 3800, 348, 704, 3594, 7 
1, 32114, 9172, 34853600, 1038575, 2498308, 6679536, 42857 
4886, 31803, 3, 7600, 374, 657, 7633, 68 
4887, 31803, 2, 3800, 339, 704, 3494, 6 
1, 32115, 8703, 33071400, 1038395, 2499599, 6564988, 41201 
4888, 31803, 30, 117800, 15180, 30379, 114022, 2669 
4889, 31803, 151, 573800, 197094, 531776, 528863, 2547 
4890, 31803, 150, 566200, 197048, 531669, 525842, 1035 
4891, 31803, 164, 623200, 218928, 571909, 574545, 1134 
4892, 31803, 7, 30400, 11149, 20485, 27294, 16 
4893, 31803, 7, 26600, 11142, 20485, 27794, 34 
4894, 31803, 133, 509200, 97694, 179358, 506885, 16535 
4895, 31803, 489, 1858200, 394226, 974921, 1543878, 24784 
4896, 31803, 484, 1839200, 394176, 974606, 1517146, 24774 
4897, 31803, 727, 2762600, 588311, 1320021, 2408878, 35548 
4898, 31803, 122, 463600, 97346, 178181, 483245, 16601 
4899, 31803, 123, 467400, 97349, 178181, 470499, 16598 
4900, 31803, 840, 3192000, 175645, 370484, 620066, 2533 
4901, 31803, 35, 133000, 12650, 28267, 127677, 978 
4902, 31803, 2, 3800, 401, 721, 10274, 88 
4903, 31803, 2, 7600, 407, 720, 12087, 110 
4904, 31803, 2, 3800, 408, 720, 12627, 114 
4905, 31803, 2, 7600, 407, 720, 12339, 113 
4906, 31803, 24553, 93309000, 12492405, 20643886, 61773496, 1134486 
4907, 31803, 2, 3800, 376, 718, 5844, 36 
4908, 31803, 2, 3800, 402, 718, 11618, 104 
4909, 31803, 2, 7600, 397, 718, 11516, 103 
4910, 31803, 1, 3800, 345, 719, 3211, 4 
4911, 31803, 2, 3800, 360, 724, 4541, 29 
4912, 31803, 2, 7600, 409, 721, 11957, 121 
4913, 31803, 3, 7600, 410, 720, 12078, 115 
4914, 31803, 3, 7600, 409, 720, 12350, 118 
4915, 31803, 3, 3800, 407, 720, 17158, 117 
4916, 31803, 24239, 92112000, 12492455, 20643888, 61035062, 1134511 
4917, 31803, 2, 3800, 398, 718, 11908, 105 
4918, 31803, 2, 3800, 399, 718, 12255, 110 
4919, 31803, 2, 7600, 403, 718, 12940, 108 
4920, 31803, 3, 7600, 398, 719, 12256, 105 
4921, 31803, 2, 3800, 356, 724, 4465, 28 
4922, 31803, 2, 7600, 410, 721, 12359, 113 
4923, 31803, 2, 7600, 410, 720, 12487, 115 
4924, 31803, 2, 7600, 412, 720, 13051, 110 
4925, 31803, 1, 3800, 353, 720, 3311, 5 
4926, 31803, 24205, 91982800, 12492465, 20643888, 60957675, 1133239 
4927, 31803, 2, 7600, 398, 718, 8844, 64 
4928, 31803, 2, 3800, 400, 718, 12511, 109 
4929, 31803, 2, 3800, 402, 718, 12599, 102 
4930, 31803, 1, 3800, 352, 719, 3730, 7 
4931, 31803, 2, 7600, 425, 742, 7257, 59 
4932, 31803, 1, 3800, 343, 704, 2926, 3 
1, 32116, 8660, 32911800, 1037279, 2497645, 6575058, 41427 
4933, 31803, 2, 11400, 377, 657, 7439, 66 
4934, 31803, 1, 3800, 344, 704, 3339, 7 
1, 32117, 8419, 31992200, 1038092, 2500908, 6583991, 40702 
4935, 31803, 2, 7600, 378, 657, 7645, 67 
4936, 31803, 1, 3800, 346, 704, 3285, 5 
1, 32118, 8468, 32178400, 1035737, 2496251, 6444668, 40327 
4937, 31803, 30, 110200, 15078, 30120, 110229, 2682 
4938, 31803, 174, 661200, 196815, 534871, 599432, 1213 
4939, 31803, 175, 665000, 197045, 534955, 618033, 1033 
4940, 31803, 190, 722000, 218944, 575155, 651646, 1124 
4941, 31803, 8, 26600, 11142, 20485, 28640, 18 
4942, 31803, 7, 26600, 11143, 20485, 27164, 7 
4943, 31803, 134, 513000, 97714, 179379, 511889, 16538 
4944, 31803, 547, 2078600, 394180, 979087, 1766093, 24765 
4945, 31803, 559, 2128000, 394254, 979202, 1789597, 24807 
4946, 31803, 774, 2941200, 588318, 1328429, 2579408, 35175 
4947, 31803, 123, 463600, 97348, 178181, 470154, 16589 
4948, 31803, 122, 463600, 97346, 178181, 467260, 16601 
4949, 31803, 839, 3184400, 175414, 370049, 611695, 2547 
4950, 31803, 35, 133000, 12668, 28260, 126398, 973 
4951, 31803, 2, 7600, 404, 721, 12039, 121 
4952, 31803, 2, 7600, 408, 720, 12390, 117 
4953, 31803, 2, 3800, 410, 720, 13424, 113 
4954, 31803, 3, 7600, 404, 720, 12986, 115 
4955, 31803, 24201, 91967600, 12492431, 20643887, 61073125, 1133955 
4956, 31803, 1, 7600, 392, 718, 6286, 44 
4957, 31803, 2, 7600, 402, 718, 11203, 100 
4958, 31803, 2, 7600, 400, 718, 12782, 111 
4959, 31803, 2, 3800, 401, 719, 12255, 108 
4960, 31803, 2, 3800, 405, 724, 9961, 83 
4961, 31803, 3, 7600, 410, 721, 12178, 117 
4962, 31803, 11, 41800, 411, 721, 13845, 114 
4963, 31803, 2, 7600, 411, 720, 12116, 112 
4964, 31803, 3, 7600, 407, 720, 12931, 116 
4965, 31803, 24235, 92096800, 12492332, 20643886, 60932471, 1132962 
4966, 31803, 2, 7600, 419, 718, 9957, 92 
4967, 31803, 3, 7600, 401, 718, 14487, 106 
4968, 31803, 3, 7600, 400, 718, 12151, 97 
4969, 31803, 1, 7600, 412, 719, 9028, 83 
4970, 31803, 1, 7600, 355, 724, 4479, 40 
4971, 31803, 1, 7600, 409, 721, 9034, 109 
4972, 31803, 2, 7600, 410, 720, 12114, 112 
4973, 31803, 3, 7600, 410, 720, 13495, 113 
4974, 31803, 2, 3800, 352, 720, 5332, 11 
4975, 31803, 25234, 95889200, 12492333, 20643887, 63653041, 1146365 
4976, 31803, 2, 3800, 376, 718, 43115, 36 
4977, 31803, 3, 7600, 407, 718, 11732, 118 
4978, 31803, 3, 7600, 404, 718, 12659, 114 
4979, 31803, 1, 3800, 348, 719, 3539, 9 
4980, 31803, 2, 7600, 425, 742, 7294, 65 
4981, 31803, 1, 3800, 341, 704, 2947, 3 
1, 32119, 8461, 32151800, 1036386, 2498178, 6321854, 38130 
4982, 31803, 2, 7600, 376, 657, 7977, 81 
4983, 31803, 1, 3800, 339, 704, 3030, 8 
1, 32120, 8183, 31095400, 1037535, 2499983, 6251620, 38242 
4984, 31803, 2, 7600, 375, 657, 7550, 74 
4985, 31803, 1, 3800, 341, 704, 2966, 8 
1, 32121, 8534, 32429200, 1045199, 2512545, 6712851, 42547 
4986, 31803, 30, 114000, 15210, 30404, 111452, 2671 
4987, 31803, 203, 767600, 197101, 538597, 712119, 3209 
4988, 31803, 207, 782800, 196896, 538476, 701169, 3211 
4989, 31803, 224, 851200, 219072, 578697, 777168, 4406 
4990, 31803, 18, 64600, 11220, 20485, 72742, 2230 
4991, 31803, 12, 45600, 11140, 20485, 44574, 1037 
4992, 31803, 122, 463600, 97759, 179437, 451864, 16588 
4993, 31803, 586, 2230600, 394187, 977263, 1881550, 24795 
4994, 31803, 573, 2177400, 394212, 976961, 1851813, 24768 
4995, 31803, 779, 2960200, 588353, 1323967, 2579786, 35160 
4996, 31803, 122, 459800, 97350, 178181, 465104, 16574 
4997, 31803, 122, 459800, 97341, 178181, 466203, 16601 
4998, 31803, 843, 3203400, 175680, 370441, 613652, 2538 
4999, 31803, 34, 129200, 12692, 28325, 123913, 992 
5000, 31803, 2, 7600, 407, 721, 12305, 117 
5001, 31803, 2, 7600, 408, 720, 12966, 111 
5002, 31803, 2, 7600, 405, 720, 12293, 110 
5003, 31803, 1, 3800, 352, 720, 3226, 3 
5004, 31803, 24279, 92260200, 12492516, 20643892, 61331605, 1136975 
5005, 31803, 1, 7600, 409, 718, 9111, 83 
5006, 31803, 2, 11400, 398, 718, 14234, 105 
5007, 31803, 3, 7600, 399, 718, 12851, 101 
5008, 31803, 3, 7600, 404, 719, 12274, 100 
5009, 31803, 1, 3800, 358, 724, 4671, 37 
5010, 31803, 2, 3800, 414, 721, 12671, 115 
5011, 31803, 2, 3800, 405, 720, 12772, 104 
5012, 31803, 2, 3800, 407, 720, 12665, 124 
5013, 31803, 1, 3800, 354, 720, 3147, 6 
5014, 31803, 24142, 91739600, 12492355, 20643890, 60857895, 1133531 
5015, 31803, 2, 3800, 399, 718, 12150, 109 
5016, 31803, 2, 7600, 405, 718, 12171, 110 
5017, 31803, 2, 3800, 399, 718, 12345, 107 
5018, 31803, 2, 3800, 411, 719, 9920, 84 
5019, 31803, 1, 3800, 359, 724, 4347, 31 
5020, 31803, 3, 7600, 410, 721, 11447, 105 
5021, 31803, 3, 7600, 407, 720, 11900, 113 
5022, 31803, 3, 7600, 407, 720, 12828, 117 
5023, 31803, 2, 3800, 406, 720, 12158, 119 
5024, 31803, 24336, 92476800, 12492403, 20643889, 61453176, 1136226 
5025, 31803, 2, 7600, 408, 718, 9895, 95 
5026, 31803, 3, 7600, 396, 718, 11619, 108 
5027, 31803, 3, 7600, 401, 718, 11764, 101 
5028, 31803, 1, 3800, 356, 719, 3269, 6 
5029, 31803, 2, 7600, 420, 742, 7542, 64 
5030, 31803, 1, 3800, 342, 704, 2647, 8 
1, 32122, 8335, 31676800, 1037879, 2499282, 6404296, 39692 
5031, 31803, 2, 7600, 374, 657, 7332, 72 
5032, 31803, 1, 3800, 338, 704, 3485, 6 
