#ProfileFileVersion=2.6
#ProfilerVersion=2.6.2153
#Application=/home/lifxu/Desktop/github/PIM/rodinia/streamcluster/streamcluster.exe
#ApplicationArgs=10 20 256 65536 65536 1000 none output.txt 1 -t gpu -d 0
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Vendor=Advanced Micro Devices, Inc.
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Name=AMD Accelerated Parallel Processing
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLDriver Version=1124.2 (sse2,avx,fma4)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   NumberAppAddressBits=64
#Device Tahiti Platform Vendor=Advanced Micro Devices, Inc.
#Device Tahiti Platform Name=AMD Accelerated Parallel Processing
#Device Tahiti Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti CLDriver Version=1124.2 (VM)
#Device Tahiti CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti NumberAppAddressBits=32
#OS Version=CentOS release 6.4 (Final)
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, CallIndex, GlobalWorkSize, WorkGroupSize, Time, LocalMemSize, VGPRs, SGPRs, ScratchRegs, FCStacks, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, LDSInsts, VALUUtilization, VALUBusy, SALUBusy, FetchSize, CacheHit, MemUnitBusy, MemUnitStalled, WriteUnitStalled, LDSBankConflict, WriteSize, GDSInsts
pgain_kernel_pim__k1_Tahiti1, 977, 12218, 0, {  22016       1       1}, {  256     1     1},         0.43378, 1024, 7, 22, 0, NA,       344.00,      2333.49,       334.25,       325.00,        18.00,         2.99,       320.00,        78.17,         6.41,         1.83,     23024.06,        11.80,        17.04,         0.05,         0.00,         0.00,        52.81,         0.00
pgain_kernel_pim__k1_Tahiti1, 978, 12219, 0, {  22016       1       1}, {  256     1     1},         0.46415, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         5.96,         1.70,     22579.25,        10.10,        13.52,         0.05,         0.00,         0.00,        52.53,         0.00
pgain_kernel_pim__k1_Tahiti1, 979, 12220, 0, {  22016       1       1}, {  256     1     1},         0.45822, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.93,         1.70,     22744.88,         4.61,        15.25,         0.04,         0.02,         0.00,        74.91,         0.00
pgain_kernel_pim__k1_Tahiti1, 980, 12221, 0, {  22016       1       1}, {  256     1     1},         0.43422, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.41,         1.83,     23082.62,        11.89,        17.43,         0.05,         0.02,         0.00,        67.78,         0.00
pgain_kernel_pim__k1_Tahiti1, 981, 12222, 0, {  22016       1       1}, {  256     1     1},         0.47556, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         5.82,         1.66,     22581.44,        10.19,        13.64,         0.05,         0.01,         0.00,       246.59,         0.00
pgain_kernel_pim__k1_Tahiti1, 982, 12223, 0, {  22016       1       1}, {  256     1     1},         0.45526, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.12,         1.75,     22745.06,         4.64,        17.28,         0.04,         0.00,         0.00,        66.19,         0.00
pgain_kernel_pim__k1_Tahiti1, 983, 12224, 0, {  22016       1       1}, {  256     1     1},         0.47600, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.76,         1.65,     22760.94,        10.12,        18.23,         0.04,         0.02,         0.00,        67.31,         0.00
pgain_kernel_pim__k1_Tahiti1, 984, 12225, 0, {  22016       1       1}, {  256     1     1},         0.42978, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         6.38,         1.82,     22622.25,        10.08,        16.39,         0.19,         0.00,         0.00,        76.09,         0.00
pgain_kernel_pim__k1_Tahiti1, 985, 12226, 0, {  22016       1       1}, {  256     1     1},         0.46504, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.18,         5.98,         1.71,     22734.38,         4.38,        16.96,         0.04,         0.00,         0.00,        35.81,         0.00
pgain_kernel_pim__k1_Tahiti1, 986, 12227, 0, {  22016       1       1}, {  256     1     1},         0.46770, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.18,         5.77,         1.65,     22754.25,        10.18,        17.31,         0.09,         0.00,         0.00,        39.97,         0.00
pgain_kernel_pim__k1_Tahiti1, 987, 12228, 0, {  22016       1       1}, {  256     1     1},         0.43970, 1024, 7, 22, 0, NA,       344.00,      2322.92,       332.70,       323.48,        17.97,         2.97,       318.51,        77.92,         6.16,         1.76,     22618.81,         9.85,        16.15,         0.17,         0.00,         0.00,        59.59,         0.00
pgain_kernel_pim__k1_Tahiti1, 988, 12229, 0, {  22016       1       1}, {  256     1     1},         0.46830, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.98,         1.71,     22738.00,         4.65,        16.16,         0.04,         0.00,         0.00,        46.16,         0.00
pgain_kernel_pim__k1_Tahiti1, 989, 12230, 0, {  22016       1       1}, {  256     1     1},         0.43363, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.41,         1.83,     23043.12,        11.48,        17.18,         0.05,         0.00,         0.00,        52.78,         0.00
pgain_kernel_pim__k1_Tahiti1, 990, 12231, 0, {  22016       1       1}, {  256     1     1},         0.47541, 1024, 7, 22, 0, NA,       344.00,      2322.93,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         5.82,         1.66,     22576.56,        10.10,        13.23,         0.05,         0.00,         0.00,        48.00,         0.00
pgain_kernel_pim__k1_Tahiti1, 991, 12232, 0, {  22016       1       1}, {  256     1     1},         0.42711, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.28,         1.79,     22720.94,         3.51,        15.93,         0.03,         0.00,         0.00,       142.00,         0.00
pgain_kernel_pim__k1_Tahiti1, 992, 12233, 0, {  22016       1       1}, {  256     1     1},         0.47541, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.70,         1.63,     22761.69,        10.28,        17.96,         0.09,         0.00,         0.00,        66.31,         0.00
pgain_kernel_pim__k1_Tahiti1, 993, 12234, 0, {  22016       1       1}, {  256     1     1},         0.45867, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         5.92,         1.69,     22575.88,        10.22,        15.24,         0.05,         0.00,         0.00,        61.53,         0.00
pgain_kernel_pim__k1_Tahiti1, 994, 12235, 0, {  22016       1       1}, {  256     1     1},         0.44963, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.11,         1.74,     22746.25,         4.68,        16.11,         0.05,         0.03,         0.00,        66.53,         0.00
pgain_kernel_pim__k1_Tahiti1, 995, 12236, 0, {  22016       1       1}, {  256     1     1},         0.43363, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.43,         1.84,     23085.50,        11.54,        17.22,         0.05,         0.02,         0.00,        73.84,         0.00
pgain_kernel_pim__k1_Tahiti1, 996, 12237, 0, {  22016       1       1}, {  256     1     1},         0.46474, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         5.77,         1.65,     22583.56,        10.07,        13.76,         0.04,         0.02,         0.00,        70.09,         0.00
pgain_kernel_pim__k1_Tahiti1, 997, 12238, 0, {  22016       1       1}, {  256     1     1},         0.46444, 1024, 7, 22, 0, NA,       344.00,      2333.34,       334.25,       325.00,        17.97,         2.94,       320.00,        78.18,         5.90,         1.69,     22728.62,         4.36,        17.23,         0.04,         0.00,         0.00,        19.41,         0.00
pgain_kernel_pim__k1_Tahiti1, 998, 12239, 0, {  22016       1       1}, {  256     1     1},         0.47452, 1024, 7, 22, 0, NA,       344.00,      2333.25,       334.25,       325.00,        17.95,         2.90,       320.00,        78.19,         5.78,         1.65,     22748.88,         9.89,        16.66,         0.04,         0.00,         0.00,        23.16,         0.00
pgain_kernel_pim__k1_Tahiti1, 999, 12240, 0, {  22016       1       1}, {  256     1     1},         0.43393, 1024, 7, 22, 0, NA,       344.00,      2322.79,       332.70,       323.48,        17.94,         2.92,       318.51,        77.93,         6.07,         1.73,     22616.00,         9.69,        16.05,         0.11,         0.00,         0.00,       190.41,         0.00
pgain_kernel_pim__k1_Tahiti1, 1000, 12241, 0, {  22016       1       1}, {  256     1     1},         0.44770, 1024, 7, 22, 0, NA,       344.00,      2333.37,       334.25,       325.00,        17.97,         2.95,       320.00,        78.18,         5.83,         1.67,     22733.62,         3.97,        16.69,         0.04,         0.00,         0.00,        25.25,         0.00
pgain_kernel_pim__k1_Tahiti1, 1001, 12242, 0, {  22016       1       1}, {  256     1     1},         0.46815, 1024, 7, 22, 0, NA,       344.00,      2333.44,       334.25,       325.00,        17.99,         2.98,       320.00,        78.18,         5.85,         1.67,     22750.25,         9.96,        18.07,         0.04,         0.00,         0.00,        29.00,         0.00
pgain_kernel_pim__k1_Tahiti1, 1002, 12243, 0, {  22016       1       1}, {  256     1     1},         0.43630, 1024, 7, 22, 0, NA,       344.00,      2322.93,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         6.14,         1.75,     22615.38,         9.75,        16.41,         0.09,         0.00,         0.00,        73.53,         0.00
pgain_kernel_pim__k1_Tahiti1, 1003, 12244, 0, {  22016       1       1}, {  256     1     1},         0.44800, 1024, 7, 22, 0, NA,       344.00,      2333.30,       334.25,       325.00,        17.96,         2.92,       320.00,        78.18,         5.88,         1.68,     22728.25,         4.21,        17.08,         0.04,         0.00,         0.00,        24.41,         0.00
pgain_kernel_pim__k1_Tahiti1, 1004, 12245, 0, {  22016       1       1}, {  256     1     1},         0.46459, 1024, 7, 22, 0, NA,       344.00,      2333.22,       334.25,       325.00,        17.94,         2.89,       320.00,        78.19,         5.96,         1.70,     22746.94,         9.53,        14.59,         0.04,         0.00,         0.00,        21.88,         0.00
pgain_kernel_pim__k1_Tahiti1, 1005, 12246, 0, {  22016       1       1}, {  256     1     1},         0.50504, 1024, 7, 22, 0, NA,       344.00,      2322.77,       332.70,       323.48,        17.94,         2.91,       318.51,        77.93,         6.18,         1.77,     22709.75,        10.67,        16.24,         0.05,         0.00,         0.00,        23.28,         0.00
pgain_kernel_pim__k1_Tahiti1, 1006, 12247, 0, {  22016       1       1}, {  256     1     1},         0.44993, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.03,         1.72,     22745.31,         4.72,        15.99,         0.04,         0.03,         0.00,        72.12,         0.00
pgain_kernel_pim__k1_Tahiti1, 1007, 12248, 0, {  22016       1       1}, {  256     1     1},         0.42726, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.36,         1.82,     23020.38,        11.50,        16.99,         0.17,         0.00,         0.00,        74.50,         0.00
pgain_kernel_pim__k1_Tahiti1, 1008, 12249, 0, {  22016       1       1}, {  256     1     1},         0.46519, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         5.77,         1.65,     22582.31,        10.08,        13.17,         0.04,         0.00,         0.00,        71.47,         0.00
pgain_kernel_pim__k1_Tahiti1, 1009, 12250, 0, {  22016       1       1}, {  256     1     1},         0.46459, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.90,         1.69,     22736.94,         4.67,        16.90,         0.04,         0.00,         0.00,        46.34,         0.00
pgain_kernel_pim__k1_Tahiti1, 1010, 12251, 0, {  22016       1       1}, {  256     1     1},         0.46519, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.02,         1.72,     22761.12,        10.17,        14.38,         0.05,         0.00,         0.00,        48.88,         0.00
pgain_kernel_pim__k1_Tahiti1, 1011, 12252, 0, {  22016       1       1}, {  256     1     1},         0.43778, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         6.22,         1.78,     22714.31,        11.04,        16.83,         0.04,         0.00,         0.00,        50.81,         0.00
pgain_kernel_pim__k1_Tahiti1, 1012, 12253, 0, {  22016       1       1}, {  256     1     1},         0.45481, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.11,         1.75,     22745.06,         4.80,        17.02,         0.05,         0.00,         0.00,        69.62,         0.00
pgain_kernel_pim__k1_Tahiti1, 1013, 12254, 0, {  22016       1       1}, {  256     1     1},         0.46919, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.97,         1.71,     22767.81,        10.27,        17.19,         0.06,         0.02,         0.00,        79.09,         0.00
pgain_kernel_pim__k1_Tahiti1, 1014, 12255, 0, {  22016       1       1}, {  256     1     1},         0.43644, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.91,         6.38,         1.82,     22621.75,        10.13,        16.99,         0.22,         0.00,         0.00,        69.50,         0.00
pgain_kernel_pim__k1_Tahiti1, 1015, 12256, 0, {  22016       1       1}, {  256     1     1},         0.46489, 1024, 7, 22, 0, NA,       344.00,      2333.47,       334.25,       325.00,        17.99,         2.99,       320.00,        78.18,         6.03,         1.72,     22732.12,         4.93,        17.56,         0.12,         0.00,         0.00,        38.34,         0.00
pgain_kernel_pim__k1_Tahiti1, 1016, 12257, 0, {  22016       1       1}, {  256     1     1},         0.45822, 1024, 7, 22, 0, NA,       344.00,      2333.47,       334.25,       325.00,        17.99,         2.99,       320.00,        78.18,         5.98,         1.71,     22756.00,         9.98,        15.48,         0.04,         0.00,         0.00,        38.25,         0.00
pgain_kernel_pim__k1_Tahiti1, 1017, 12258, 0, {  22016       1       1}, {  256     1     1},         0.44341, 1024, 7, 22, 0, NA,       344.00,      2322.92,       332.70,       323.48,        17.97,         2.97,       318.51,        77.92,         6.14,         1.75,     22696.94,        10.88,        16.86,         0.05,         0.00,         0.00,       215.03,         0.00
pgain_kernel_pim__k1_Tahiti1, 1018, 12259, 0, {  22016       1       1}, {  256     1     1},         0.42430, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.46,         1.85,     22720.88,         3.45,        16.76,         0.03,         0.00,         0.00,       143.31,         0.00
pgain_kernel_pim__k1_Tahiti1, 1019, 12260, 0, {  22016       1       1}, {  256     1     1},         0.46859, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.88,         1.68,     22761.06,        10.08,        18.10,         0.05,         0.01,         0.00,        61.72,         0.00
pgain_kernel_pim__k1_Tahiti1, 1020, 12261, 0, {  22016       1       1}, {  256     1     1},         0.46519, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         6.00,         1.71,     22580.56,        10.03,        14.66,         0.04,         0.00,         0.00,        56.75,         0.00
pgain_kernel_pim__k1_Tahiti1, 1021, 12262, 0, {  22016       1       1}, {  256     1     1},         0.46474, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.98,         1.71,     22744.81,         4.56,        17.63,         0.05,         0.02,         0.00,        78.03,         0.00
pgain_kernel_pim__k1_Tahiti1, 1022, 12263, 0, {  22016       1       1}, {  256     1     1},         0.47674, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.76,         1.64,     22763.31,        10.23,        18.07,         0.06,         0.03,         0.00,        82.12,         0.00
pgain_kernel_pim__k1_Tahiti1, 1023, 12264, 0, {  22016       1       1}, {  256     1     1},         0.43393, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.91,         6.27,         1.79,     22618.50,        10.09,        16.93,         0.22,         0.00,         0.00,        78.62,         0.00
pgain_kernel_pim__k1_Tahiti1, 1024, 12265, 0, {  22016       1       1}, {  256     1     1},         0.45526, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.11,         1.75,     22746.81,         4.46,        17.44,         0.04,         0.00,         0.00,        65.19,         0.00
pgain_kernel_pim__k1_Tahiti1, 1025, 12266, 0, {  22016       1       1}, {  256     1     1},         0.46652, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.69,         1.62,     22764.94,        10.25,        18.08,         0.05,         0.02,         0.00,        76.16,         0.00
pgain_kernel_pim__k1_Tahiti1, 1026, 12267, 0, {  22016       1       1}, {  256     1     1},         0.42815, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.91,         6.36,         1.82,     22625.25,        10.14,        15.32,         0.19,         0.00,         0.00,        78.41,         0.00
pgain_kernel_pim__k1_Tahiti1, 1027, 12268, 0, {  22016       1       1}, {  256     1     1},         0.42830, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.38,         1.82,     22720.81,         3.36,        16.54,         0.03,         0.00,         0.00,       141.94,         0.00
pgain_kernel_pim__k1_Tahiti1, 1028, 12269, 0, {  22016       1       1}, {  256     1     1},         0.46874, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.79,         1.65,     22756.31,         9.97,        18.13,         0.04,         0.00,         0.00,        47.62,         0.00
pgain_kernel_pim__k1_Tahiti1, 1029, 12270, 0, {  22016       1       1}, {  256     1     1},         0.46489, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         5.70,         1.63,     22572.81,         9.89,        13.95,         0.04,         0.00,         0.00,        44.59,         0.00
pgain_kernel_pim__k1_Tahiti1, 1030, 12271, 0, {  22016       1       1}, {  256     1     1},         0.46504, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.98,         1.71,     22742.12,         4.90,        17.46,         0.05,         0.00,         0.00,        50.22,         0.00
pgain_kernel_pim__k1_Tahiti1, 1031, 12272, 0, {  22016       1       1}, {  256     1     1},         0.45807, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.98,         1.71,     22763.00,        10.22,        14.01,         0.05,         0.00,         0.00,        58.78,         0.00
pgain_kernel_pim__k1_Tahiti1, 1032, 12273, 0, {  22016       1       1}, {  256     1     1},         0.43718, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         6.08,         1.74,     22772.75,        11.20,        16.11,         0.07,         0.00,         0.00,        61.69,         0.00
pgain_kernel_pim__k1_Tahiti1, 1033, 12274, 0, {  22016       1       1}, {  256     1     1},         0.45837, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.02,         1.72,     22740.94,         4.56,        17.59,         0.04,         0.01,         0.00,        43.75,         0.00
pgain_kernel_pim__k1_Tahiti1, 1034, 12275, 0, {  22016       1       1}, {  256     1     1},         0.47556, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.72,         1.64,     22763.62,        10.25,        17.96,         0.05,         0.01,         0.00,        64.34,         0.00
pgain_kernel_pim__k1_Tahiti1, 1035, 12276, 0, {  22016       1       1}, {  256     1     1},         0.43748, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         6.16,         1.76,     22629.12,        10.09,        15.42,         0.23,         0.00,         0.00,       217.91,         0.00
pgain_kernel_pim__k1_Tahiti1, 1036, 12277, 0, {  22016       1       1}, {  256     1     1},         0.46548, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.02,         1.72,     22747.25,         4.80,        16.13,         0.05,         0.02,         0.00,        69.91,         0.00
pgain_kernel_pim__k1_Tahiti1, 1037, 12278, 0, {  22016       1       1}, {  256     1     1},         0.43422, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.32,         1.80,     23041.62,        11.73,        16.92,         0.07,         0.03,         0.00,        84.09,         0.00
pgain_kernel_pim__k1_Tahiti1, 1038, 12279, 0, {  22016       1       1}, {  256     1     1},         0.47748, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.91,         5.87,         1.68,     22585.88,        10.20,        12.96,         0.05,         0.02,         0.00,        77.94,         0.00
pgain_kernel_pim__k1_Tahiti1, 1039, 12280, 0, {  22016       1       1}, {  256     1     1},         0.42741, 1024, 7, 22, 0, NA,       344.00,      2333.47,       334.25,       325.00,        17.99,         2.99,       320.00,        78.18,         6.37,         1.82,     22720.81,         3.26,        17.12,         0.03,         0.00,         0.00,       142.09,         0.00
pgain_kernel_pim__k1_Tahiti1, 1040, 12281, 0, {  22016       1       1}, {  256     1     1},         0.47526, 1024, 7, 22, 0, NA,       344.00,      2333.49,       334.25,       325.00,        18.00,         2.99,       320.00,        78.18,         5.76,         1.65,     22754.94,         9.93,        17.75,         0.04,         0.00,         0.00,        37.91,         0.00
pgain_kernel_pim__k1_Tahiti1, 1041, 12282, 0, {  22016       1       1}, {  256     1     1},         0.46459, 1024, 7, 22, 0, NA,       344.00,      2322.92,       332.70,       323.48,        17.97,         2.97,       318.51,        77.92,         5.95,         1.70,     22567.69,         9.94,        14.04,         0.05,         0.00,         0.00,        34.00,         0.00
pgain_kernel_pim__k1_Tahiti1, 1042, 12283, 0, {  22016       1       1}, {  256     1     1},         0.46533, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.98,         1.71,     22736.56,         4.66,        15.99,         0.05,         0.00,         0.00,        40.06,         0.00
pgain_kernel_pim__k1_Tahiti1, 1043, 12284, 0, {  22016       1       1}, {  256     1     1},         0.43156, 1024, 7, 22, 0, NA,       344.00,      2333.49,       334.25,       325.00,        18.00,         2.99,       320.00,        78.18,         6.41,         1.83,     23035.50,        11.35,        17.30,         0.06,         0.00,         0.00,        42.41,         0.00
pgain_kernel_pim__k1_Tahiti1, 1044, 12285, 0, {  22016       1       1}, {  256     1     1},         0.47511, 1024, 7, 22, 0, NA,       344.00,      2322.93,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         5.67,         1.62,     22572.62,         9.91,        12.82,         0.04,         0.00,         0.00,        37.91,         0.00
pgain_kernel_pim__k1_Tahiti1, 1045, 12286, 0, {  22016       1       1}, {  256     1     1},         0.45452, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.02,         1.72,     22743.19,         4.60,        17.80,         0.04,         0.00,         0.00,        68.38,         0.00
pgain_kernel_pim__k1_Tahiti1, 1046, 12287, 0, {  22016       1       1}, {  256     1     1},         0.46474, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.93,         1.69,     22763.75,        10.11,        14.54,         0.05,         0.02,         0.00,        75.66,         0.00
pgain_kernel_pim__k1_Tahiti1, 1047, 12288, 0, {  22016       1       1}, {  256     1     1},         0.43733, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         6.24,         1.78,     22768.25,        11.17,        17.09,         0.07,         0.00,         0.00,        67.97,         0.00
pgain_kernel_pim__k1_Tahiti1, 1048, 12289, 0, {  22016       1       1}, {  256     1     1},         0.45630, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.16,         6.02,         1.72,     22743.75,         4.57,        15.94,         0.05,         0.02,         0.00,        79.81,         0.00
pgain_kernel_pim__k1_Tahiti1, 1049, 12290, 0, {  22016       1       1}, {  256     1     1},         0.43422, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.16,         6.49,         1.85,     23040.75,        11.73,        17.09,         0.06,         0.04,         0.00,        89.72,         0.00
pgain_kernel_pim__k1_Tahiti1, 1050, 12291, 0, {  22016       1       1}, {  256     1     1},         0.45822, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.91,         5.80,         1.66,     22580.81,        10.26,        16.72,         0.06,         0.02,         0.00,        86.25,         0.00
pgain_kernel_pim__k1_Tahiti1, 1051, 12292, 0, {  22016       1       1}, {  256     1     1},         0.46519, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.97,         1.71,     22743.31,         4.66,        15.97,         0.05,         0.03,         0.00,        86.38,         0.00
pgain_kernel_pim__k1_Tahiti1, 1052, 12293, 0, {  22016       1       1}, {  256     1     1},         0.43659, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.24,         1.78,     23012.44,        11.75,        16.68,         0.06,         0.02,         0.00,        89.06,         0.00
pgain_kernel_pim__k1_Tahiti1, 1053, 12294, 0, {  22016       1       1}, {  256     1     1},         0.46578, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.91,         5.72,         1.63,     22580.88,        10.15,        13.22,         0.05,         0.02,         0.00,       261.28,         0.00
pgain_kernel_pim__k1_Tahiti1, 1054, 12295, 0, {  22016       1       1}, {  256     1     1},         0.46489, 1024, 7, 22, 0, NA,       344.00,      2333.35,       334.25,       325.00,        17.97,         2.94,       320.00,        78.18,         5.94,         1.70,     22732.44,         4.52,        16.73,         0.05,         0.00,         0.00,        21.78,         0.00
pgain_kernel_pim__k1_Tahiti1, 1055, 12296, 0, {  22016       1       1}, {  256     1     1},         0.47541, 1024, 7, 22, 0, NA,       344.00,      2333.40,       334.25,       325.00,        17.98,         2.96,       320.00,        78.18,         5.77,         1.65,     22751.81,         9.96,        17.40,         0.05,         0.00,         0.00,        29.28,         0.00
pgain_kernel_pim__k1_Tahiti1, 1056, 12297, 0, {  22016       1       1}, {  256     1     1},         0.44000, 1024, 7, 22, 0, NA,       344.00,      2322.83,       332.70,       323.48,        17.95,         2.94,       318.51,        77.93,         6.27,         1.79,     22617.25,         9.78,        17.11,         0.24,         0.00,         0.00,        57.22,         0.00
